action_id_decimal,action_id_hex,action_name,target_side,target_scope,formation_class,operation_type,has_sp_bact,trigger_class,camera_cpp_behavior,call_rule,param5_rule,confidence,direct_selector_suppressed,direct_tracking_rng_count,membership_tracking_source_count,membership_nontracking_source_count
905,0x389,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
906,0x38a,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
907,0x38b,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
908,0x38c,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
909,0x38d,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
910,0x38e,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
911,0x38f,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
912,0x390,メダパニ,opponent,single,opponent_single_formation_ignored,21,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
913,0x391,きりんのおうぎ,ally,single,ally_single,2,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
914,0x392,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
915,0x393,名称未登録,ally,self,self,24,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
916,0x394,混乱仲間呼び失敗,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
917,0x395,にげる,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
918,0x396,逃げだす失敗,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
919,0x397,名称未登録,opponent,group,opponent_group,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
920,0x398,マグマの[杖/つえ],opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
921,0x399,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,73
922,0x39a,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
923,0x39b,おもいでのすず,ally,field_context,special_or_context,84,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
924,0x39c,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
925,0x39d,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
926,0x39e,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
927,0x39f,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
928,0x3a0,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
929,0x3a1,ゲルニックかばう,ally,actor_specific,special_or_context,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
930,0x3a2,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
931,0x3a3,名称未登録,ally,all_on_side,ally_all,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
932,0x3a4,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
933,0x3a5,名称未登録,ally,all_on_side,ally_all,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
934,0x3a6,名称未登録,ally,all_on_side,ally_all,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
935,0x3a7,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
936,0x3a8,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
937,0x3a9,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
938,0x3aa,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
939,0x3ab,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
940,0x3ac,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
941,0x3ad,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
942,0x3ae,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
943,0x3af,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
944,0x3b0,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
945,0x3b1,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
